date,lat,lon,frp,confidence,night,satellite
2023-08-15,64.64645,24.42643,35,102,False,N
2023-08-22,60.30048,25.52541,10,102,False,1
2023-08-26,65.7659,24.18419,38,102,False,N
2023-08-29,60.90648,26.66619,2,102,False,1
2023-08-06,64.64641,24.43113,40,102,False,1
2023-09-09,64.6572,24.43598,27,102,False,1
2023-09-15,60.28549,22.29186,23,102,False,1
2023-09-18,64.64588,24.43031,50,102,False,N
2023-10-17,65.76652,24.1839,22,102,False,1
2023-10-17,65.76618,24.18517,34,102,False,1
2023-10-24,65.76447,24.17836,24,102,False,N
2024-05-13,62.31936,25.73062,40,102,False,1
2024-05-15,63.78308,24.83467,13,102,False,1
2024-05-18,60.28664,22.29502,8,102,False,1
2024-05-19,62.59377,25.74604,9,102,False,N
2024-05-30,66.84412,27.27866,302,102,False,1
2024-07-09,65.76639,24.18798,53,102,False,N
2024-07-22,61.06629,28.23652,5,102,False,1
2024-07-25,64.64636,24.42863,52,102,False,2
2024-08-08,61.06488,28.2395,5,102,False,N
2024-08-07,67.31872,24.63993,42,102,False,1
2024-08-10,64.64655,24.42791,31,102,False,2
2024-08-18,64.64345,24.42233,16,102,False,2
2024-08-30,65.76723,24.18017,34,102,False,1
2024-09-02,64.64799,24.43057,27,102,False,1
2024-09-07,64.65672,24.43575,10,102,False,2
2024-09-17,60.29869,25.52349,52,102,False,1
2024-09-18,60.29491,25.52312,23,102,False,1
2024-09-20,60.28606,22.28918,8,102,False,N
2024-09-30,62.59392,25.74457,8,102,False,2
2024-10-16,60.28748,22.28869,8,102,False,N
2024-12-04,59.97724,22.36482,49,102,False,2
2025-05-04,64.64351,24.42656,28,102,False,2
2025-05-03,60.28687,22.29148,7,102,False,2
2025-05-11,64.64657,24.42802,54,102,False,2
2025-05-20,60.22931,24.58987,8,102,False,2
2025-06-12,65.76467,24.17924,32,102,False,2
2025-07-01,67.29144,29.23463,263,102,False,N
2025-07-15,64.64587,24.42424,57,102,False,N
2025-07-17,60.81726,21.59735,40,102,False,2
2025-07-17,64.77333,27.74127,718,102,False,N
2025-07-21,68.00796,24.97327,154,102,False,1
2025-07-25,60.63954,26.63411,6,102,False,N
2025-07-22,65.76598,24.18314,69,102,False,2
2025-07-22,64.65422,24.42898,70,101,False,N
2025-07-20,65.76469,24.18801,67,102,False,2
2025-07-21,68.01749,24.97027,461,102,False,N
2025-07-24,65.76517,24.17926,116,102,False,2
2025-07-26,61.06475,28.24028,10,102,False,1
2025-07-28,64.64583,24.43152,67,102,False,1
2025-08-01,65.76669,24.1825,12,102,False,1
2025-08-05,64.6488,24.4325,9,102,False,1
2025-08-02,65.96021,27.72362,56,102,False,2
2025-08-02,64.64376,24.42639,30,102,False,N
2025-08-03,64.65717,24.42329,159,102,False,1
2025-08-14,63.68226,24.89079,111,102,False,2
2025-08-21,65.7555,24.52297,8,102,False,2
2025-08-31,63.70013,22.71271,6,102,False,N
2025-09-05,64.66115,24.43185,62,102,False,1
2025-09-06,64.64749,24.4267,8,102,False,1
2025-09-10,61.02977,28.17619,8,102,False,2
2025-09-11,61.03051,28.17775,6,102,False,1
2025-10-12,64.64355,24.42458,26,102,False,N
2025-10-17,64.64874,24.42854,12,102,False,1
2025-11-05,64.65916,24.42481,19,102,False,1
2025-11-30,63.30255,27.79329,5,102,False,N
2025-12-26,61.82578,28.13907,4,102,False,N
2026-01-12,65.76661,24.17972,36,102,False,1
2026-04-11,60.83746,25.47153,10,102,False,2
2026-04-21,64.64548,24.42699,43,102,False,2
2015-02-07,64.64788,24.42934,10,102,False,N
2015-03-17,60.91778,23.66019,14,102,False,N
2015-05-10,65.76626,24.18517,10,102,False,N
2015-05-27,60.45614,22.25932,20,102,False,N
2015-05-29,64.64626,24.43014,96,102,False,N
2015-06-04,60.29683,25.52367,24,102,False,N
2015-07-20,64.64801,24.43047,62,102,False,N
2015-07-22,64.64598,24.42437,22,102,False,N
2015-10-14,64.65474,24.42698,17,102,False,N
2015-12-03,60.28606,22.28866,14,102,False,N
2016-04-21,60.28748,22.29581,15,102,False,N
2016-05-03,60.86404,24.99658,86,102,False,N
2016-05-04,60.79505,26.5882,89,102,False,N
2016-05-09,60.79416,26.51752,38,102,False,N
2016-05-18,61.02877,28.17596,6,102,False,N
2016-06-14,60.28779,22.2872,12,102,False,N
2016-06-22,64.6456,24.42566,64,102,False,N
2016-07-11,64.64838,24.42923,88,102,False,N
2016-07-28,60.28683,22.28695,21,102,False,N
2016-08-03,65.76588,24.18789,17,102,False,N
2016-09-29,60.38595,23.15628,10,102,False,N
2016-10-28,60.58934,24.21793,9,102,False,N
2016-10-29,65.76441,24.18822,12,102,False,N
2017-04-18,64.64353,24.42281,51,102,False,N
2017-05-05,64.64587,24.42872,28,102,False,N
2017-05-16,64.64447,24.42416,34,102,False,N
2017-05-24,63.21706,24.37221,20,102,False,N
2017-06-12,65.82411,26.08954,85,103,False,N
2017-06-28,60.29807,25.52802,183,102,False,N
2017-08-20,60.28641,22.28883,15,102,False,N
2017-09-02,64.52271,28.57075,37,102,False,N
2017-09-17,60.93484,22.04092,48,102,False,N
2017-10-31,60.30022,25.52732,12,102,False,N
2018-04-20,60.66418,25.63161,32,102,False,N
2018-05-10,60.60316,26.45709,81,102,False,N
2018-05-15,60.28802,22.29667,21,102,True,N
2018-06-24,60.28561,22.28965,17,102,True,N
2018-07-25,60.28718,22.29274,27,102,True,N
2018-09-27,60.28423,22.2919,13,102,True,N
2018-10-15,60.28621,22.28967,9,102,True,N
2018-10-06,64.64417,24.42481,14,102,True,N
2018-10-08,60.28658,22.29016,18,102,True,N
2019-02-16,62.30436,24.99872,11,102,True,N
2019-03-26,64.64561,24.42693,33,102,True,N
2019-04-11,64.64452,24.42661,23,102,True,N
2019-04-12,64.64582,24.4331,29,102,True,N
2019-04-16,60.84554,23.16528,41,102,False,N
2019-04-16,60.28583,22.28869,21,102,True,N
2019-08-07,62.58492,27.36646,99,102,False,N
2019-08-08,64.64341,24.42917,11,102,True,N
2019-08-16,66.35298,23.71439,39,102,False,N
2019-09-03,60.28653,22.28867,17,102,False,N
2019-09-28,60.28461,22.2861,11,102,True,N
2020-01-01,65.76653,24.18738,81,102,True,N
2020-02-24,60.28514,22.28644,14,102,True,1
2020-02-20,64.64594,24.43001,11,102,True,1
2020-04-23,60.57464,26.27727,39,102,False,N
2020-05-24,65.7669,24.18067,15,102,True,1
2020-06-03,61.65862,29.10529,73,102,False,N
2020-06-12,64.64458,24.43006,48,102,False,1
2020-06-21,64.64692,24.42519,10,102,True,N
2020-06-11,60.28901,22.28506,11,102,True,N
2020-07-17,60.28856,22.28969,15,102,True,1
2020-07-17,65.76682,24.1825,23,102,False,1
2020-07-18,60.28738,22.28921,22,102,True,N
2020-08-05,60.2869,22.28954,23,102,False,1
2020-08-06,62.59555,25.74498,8,102,True,1
2020-08-08,64.65704,24.43433,13,102,True,N
2020-08-10,60.28796,22.28814,23,102,True,1
2020-08-12,60.28719,22.28957,15,102,True,N
2020-08-19,60.28553,22.29239,16,102,True,1
2020-08-27,64.64573,24.42765,19,102,True,1
2020-09-08,61.14702,28.79638,7,102,True,N
2020-09-19,62.59405,25.74841,6,102,True,1
2020-10-06,64.65745,24.42382,8,102,True,N
2020-10-17,62.92075,31.54085,6,102,True,N
2020-11-10,60.301,25.52436,34,102,True,N
2020-11-15,65.25211,29.55605,1,102,True,1
2020-11-15,61.77896,26.55469,2,102,True,N
2020-11-15,60.24803,24.8671,2,102,True,N
2020-11-28,64.64668,24.4278,42,102,True,1
2020-12-08,64.64546,24.43382,31,102,True,1
2021-03-01,64.64585,24.42974,30,102,True,1
2021-03-26,64.64616,24.4253,23,102,True,1
2021-04-10,63.84057,25.17148,26,102,False,1
2021-04-28,64.64398,24.43082,15,102,True,N
2021-04-30,60.30007,25.52316,3,102,True,1
2021-05-13,62.07203,23.11183,45,102,False,N
2021-05-13,61.99337,25.15143,21,102,False,1
2021-06-10,65.15046,27.54534,280,102,False,N
2021-06-16,60.28704,22.29539,9,102,True,N
2021-06-19,60.31265,25.52685,28,101,False,1
2021-07-01,64.64439,24.43282,80,102,False,1
2021-07-13,64.65437,24.42794,55,102,False,N
2021-07-19,61.13083,28.45086,18,102,True,N
2021-07-27,67.16516,26.57411,96,102,False,N
2021-07-27,64.00802,24.1643,27,102,False,1
2021-07-28,64.64585,24.43149,46,101,False,1
2021-09-27,60.2853,22.29308,12,102,True,N
2021-10-04,61.14701,28.80064,7,102,True,1
2021-10-05,64.64471,24.43531,85,102,False,N
2022-01-15,64.64428,24.42681,29,102,True,1
2022-01-16,60.28514,22.29301,9,102,True,N
2022-02-09,60.28507,22.28439,10,102,True,N
2022-03-19,62.59423,25.74475,5,102,True,1
2022-04-21,64.64553,24.43249,14,102,True,1
2022-05-04,60.28762,22.28849,9,102,True,1
2022-05-03,60.2873,22.29257,15,102,True,1
2022-05-06,60.2854,22.2889,15,102,True,N
2022-05-20,64.64666,24.42623,28,102,True,N
2022-05-22,64.64323,24.42418,30,102,False,N
2022-05-22,64.6437,24.42328,103,103,True,N
2022-06-07,60.51055,22.33601,12,101,False,1
2022-06-08,60.28936,22.29065,14,102,True,1
2022-06-10,64.64655,24.42924,28,102,False,1
2022-06-14,63.47246,26.32483,61,102,False,1
2022-06-22,62.59379,25.74692,6,102,True,N
2022-06-27,61.31803,22.1205,35,101,False,1
2022-06-27,64.64931,24.43024,13,102,True,1
2022-06-29,62.59544,25.74926,8,102,True,1
2022-06-29,67.37956,28.23318,264,102,False,N
2022-06-30,65.48376,29.71088,28,102,False,N
2022-06-30,65.48396,29.71687,36,102,False,N
2022-06-30,64.94804,26.88543,157,103,False,N
2022-07-07,62.5953,25.74577,7,102,True,N
2022-07-11,61.22728,28.8365,6,102,True,N
2022-07-24,64.64651,24.42714,64,102,False,N
2022-07-20,65.76621,24.18785,40,102,True,1
2022-08-05,61.02999,28.17541,5,102,False,1
2022-08-01,63.47473,26.31977,28,102,False,N
2022-08-10,60.28695,22.28715,11,102,False,1
2022-08-10,60.54282,24.86496,8,102,False,N
2022-08-14,64.64419,24.42775,39,102,False,N
2022-08-16,61.12959,28.45038,7,102,False,N
2022-09-02,64.64568,24.42676,37,102,False,N
2022-09-07,64.65884,24.4337,8,102,False,N
2022-09-08,64.66013,24.42919,10,102,False,N
2022-09-10,65.76657,24.18543,82,102,False,N
2022-09-23,63.64427,27.5219,56,102,False,1
2022-10-01,60.3138,25.52558,32,102,False,N
2022-10-06,65.77013,24.17542,26,102,False,1
2022-12-18,65.76711,24.18107,16,102,False,N
2023-02-01,60.28653,22.29073,11,102,False,N
2023-02-06,64.64464,24.42778,9,102,False,N
2023-03-17,64.64648,24.4287,54,102,False,1
2023-05-29,60.28583,22.28688,17,102,False,N
2023-06-17,60.36843,25.36825,24,102,False,N
2023-07-07,61.46196,23.77078,7,102,False,1
2023-07-11,66.74343,26.7044,43,102,False,N
2023-07-26,64.64896,24.42917,30,102,False,N
2023-07-27,60.28455,22.29061,14,102,False,N
2023-07-27,64.64605,24.43011,62,102,False,1
2023-08-09,65.76889,24.17789,16,102,False,N
2023-10-05,60.28701,22.28645,8,102,False,1
2023-10-15,60.28642,22.28571,21,102,False,N
2024-01-06,62.62499,23.83271,44,102,False,1
2024-01-10,64.64594,24.42602,8,102,False,N
2024-05-04,63.33921,27.3555,70,102,False,1
2024-05-08,62.59394,25.7452,6,102,False,1
2024-05-15,63.7817,24.83055,14,102,False,1
2024-05-18,62.41403,24.21138,64,102,False,1
2024-05-18,62.77319,22.56021,64,102,False,N
2024-05-29,61.49248,21.73419,5,102,False,1
2024-05-27,66.022,27.63897,122,102,False,1
2024-06-01,63.30021,30.4863,73,102,False,1
2024-06-21,60.31368,25.52913,5,102,False,1
2024-06-01,63.29906,30.47896,73,102,False,N
2024-07-14,62.59521,25.7466,8,102,False,2
2024-07-21,60.28701,22.28628,4,102,False,N
2024-07-21,64.64596,24.42571,52,102,False,2
2024-07-23,65.76357,24.18073,89,101,False,2
2024-07-23,64.64441,24.43033,50,102,False,1
2024-08-08,64.64619,24.43096,80,102,False,N
2024-08-18,64.64421,24.42446,77,102,False,N
2024-08-26,62.57071,23.99761,28,102,False,1
2024-08-30,61.14865,28.79576,11,102,False,2
2024-09-02,63.69897,22.71282,5,102,False,N
2024-09-08,64.64568,24.4274,29,102,False,N
2024-09-07,64.64552,24.42911,51,102,False,1
2024-09-10,65.60075,28.66557,78,102,False,N
2024-10-25,65.76571,24.18615,37,102,False,2
2024-11-15,64.64577,24.43149,6,102,False,N
2024-12-03,65.76643,24.17568,22,102,False,1
2024-12-09,64.64666,24.42972,34,102,False,2
2024-12-30,64.64311,24.42921,9,102,False,N
2025-01-02,60.30055,25.52119,45,102,False,N
2025-01-27,64.65691,24.43058,8,102,False,1
2025-02-12,65.76913,24.18088,20,102,False,N
2025-03-07,64.64417,24.42936,29,102,False,N
2025-03-09,64.64611,24.42696,22,102,False,1
2025-03-30,61.865,22.60565,79,102,False,2
2025-04-03,64.64671,24.42736,11,102,False,N
2025-04-05,64.64634,24.4255,55,102,False,N
2025-04-27,65.76661,24.18109,29,102,False,N
2025-04-28,65.7662,24.18612,24,102,False,N
2025-05-02,64.64547,24.43052,10,102,False,1
2025-05-11,65.76643,24.18753,88,102,False,2
2025-05-19,60.2863,22.29321,6,102,False,N
2025-07-05,64.64559,24.42979,23,102,False,2
2025-07-10,65.76467,24.18859,54,102,False,2
2025-07-15,60.31478,25.53258,56,102,False,N
2025-07-17,64.77153,27.75198,207,102,False,2
2025-07-20,62.59312,25.74686,8,102,False,N
2025-07-25,62.59515,25.74562,9,102,False,1
2025-07-23,64.64353,24.42877,23,102,False,2
2025-07-31,63.70065,22.71069,8,102,False,1
2025-08-02,66.17359,26.54503,19,102,False,N
2025-08-10,63.00526,21.63141,11,102,False,2
2025-08-12,64.64426,24.42578,46,102,False,1
2025-08-14,63.38407,27.08862,27,102,False,N
2025-08-20,65.76602,24.18209,22,102,False,2
2025-09-06,64.64388,24.42301,40,102,False,2
2025-09-12,65.75587,24.52785,5,102,False,2
2025-09-13,64.64534,24.42842,32,102,False,2
2025-09-18,65.76653,24.18607,56,102,False,2
2025-09-23,64.64581,24.42842,11,102,False,2
2025-10-09,64.64341,24.42197,31,102,False,1
2025-10-10,65.7664,24.18477,29,102,False,N
2025-10-16,65.77104,24.18776,28,102,False,1
2025-11-06,65.76598,24.17726,21,102,False,1
2025-11-06,64.64362,24.42412,16,102,False,1
2025-12-26,65.75592,24.52794,9,102,False,1
2026-04-04,64.64455,24.42525,23,102,False,N
2026-04-16,64.6459,24.42672,26,102,False,1
2026-04-19,65.76598,24.18304,68,102,False,2
2026-04-17,62.31281,25.82968,67,102,False,1
2026-05-01,64.64395,24.42267,28,102,False,2
2026-05-06,62.74125,27.55717,21,102,False,1
2015-04-11,64.64678,24.42764,15,102,False,N
2015-08-05,61.39346,26.37565,4,102,False,N
2015-08-15,64.64381,24.42236,11,102,False,N
2015-08-15,60.28625,22.29105,12,102,False,N
2015-10-14,60.2849,22.28937,18,102,False,N
2015-12-10,60.28498,22.29133,12,102,False,N
2016-05-04,60.5804,24.74358,154,102,False,N
2016-05-08,60.73633,26.40998,96,102,False,N
2016-05-10,60.28868,22.28783,18,102,False,N
2016-06-11,60.29637,25.48788,4,102,False,N
2016-07-09,60.28442,22.28938,13,102,False,N
2016-07-10,60.28537,22.29215,14,102,False,N
2016-07-17,64.64426,24.4328,11,102,False,N
2016-07-18,64.64925,24.43637,16,102,False,N
2016-07-26,64.6477,24.42735,12,102,False,N
2016-08-08,60.28765,22.28705,14,102,False,N
2016-09-26,60.28549,22.28684,12,102,False,N
2016-10-02,64.64968,24.43096,15,102,False,N
2016-11-11,60.31252,25.52995,44,102,False,N
2017-03-16,60.31371,25.53121,21,102,False,N
2017-04-05,64.64438,24.42329,21,102,False,N
2017-04-14,64.6468,24.42611,48,102,False,N
2017-05-06,65.76664,24.18554,14,102,False,N
2017-05-17,61.03064,28.1722,4,102,False,N
2017-06-15,65.01138,26.86531,23,102,False,N
2017-06-30,60.29861,25.5174,33,102,False,N
2017-07-09,65.76571,24.17971,52,101,False,N
2017-07-13,64.64867,24.42908,30,102,False,N
2017-08-11,60.28676,22.28826,24,102,False,N
2017-08-11,60.28534,22.29185,23,102,False,N
2017-08-15,64.6581,24.43232,8,102,False,N
2017-08-18,64.65456,24.43033,40,102,False,N
2017-08-21,64.64309,24.42652,11,102,False,N
2017-09-05,64.64526,24.42572,19,102,False,N
2018-04-13,60.28676,22.28886,18,102,True,N
2018-05-07,60.68494,22.46898,22,102,False,N
2018-05-10,60.68145,26.35124,49,102,False,N
2018-05-14,62.86564,30.50544,48,102,False,N
2018-05-15,60.28839,22.28592,20,102,True,N
2018-05-23,63.51702,23.89631,201,103,False,N
2018-05-28,64.6484,24.4289,17,102,True,N
2018-05-31,68.26222,26.76723,93,102,False,N
2018-06-05,60.29586,25.4873,7,102,True,N
2018-07-09,63.52574,24.0613,52,102,False,N
2018-07-18,61.19475,26.8583,79,103,False,N
2018-09-04,60.30798,25.52889,13,102,True,N
2018-10-14,61.31726,22.11079,4,102,True,N
2018-10-15,60.28639,22.29021,17,102,True,N
2018-10-27,64.64827,24.43301,18,102,True,N
2019-04-17,60.45237,23.34336,49,102,False,N
2019-04-22,60.28633,22.29317,9,102,True,N
2019-04-25,61.03039,28.17602,7,102,True,N
2019-05-11,63.18344,24.4661,15,102,False,N
2019-05-15,60.2872,22.28968,9,102,True,N
2019-06-09,64.64426,24.42704,54,103,True,N
2019-06-13,62.25453,26.09413,17,102,True,N
2019-06-18,63.09062,29.00187,58,102,False,N
2019-08-23,60.28692,22.29208,19,102,True,N
2019-08-27,60.2872,22.29401,18,102,True,N
2019-08-31,60.28443,22.29426,8,102,True,N
2019-10-05,64.64623,24.42488,39,102,False,N
2019-12-01,60.28608,22.29339,16,102,True,N
2019-12-05,60.28695,22.29131,17,102,True,N
2020-01-10,64.65598,24.43053,21,102,True,N
2020-01-22,64.65626,24.42629,15,102,True,1
2020-01-24,64.6572,24.43031,6,102,True,N
2020-04-10,60.28518,22.29217,8,102,True,1
2020-05-31,60.28624,22.2914,11,102,True,N
2020-05-28,60.92682,25.59579,60,102,False,N
2020-05-29,61.03296,26.46837,183,102,False,1
2020-05-23,60.28633,22.28706,12,102,True,1
2020-05-10,60.28572,22.28985,17,102,True,N
2020-05-19,60.2849,22.29124,9,102,True,1
2020-05-17,60.28862,22.28877,17,102,True,1
2020-06-02,60.99388,24.72869,37,102,False,1
2020-06-01,65.76624,24.18521,17,102,True,N
2020-06-16,65.29297,28.91999,135,102,False,1
2020-06-20,60.28522,22.28636,10,102,True,1
2020-07-01,60.28551,22.28646,11,102,True,N
2020-07-12,60.28505,22.29098,25,102,True,N
2020-08-10,60.28973,22.28793,7,102,True,1
2020-08-18,60.28478,22.29321,16,102,True,N
2020-08-21,65.77126,24.18646,30,102,True,1
2020-08-28,60.28626,22.28622,21,102,True,1
2020-09-08,64.65667,24.42986,9,102,True,N
2020-09-20,62.59212,25.74974,5,102,True,N
2020-09-26,62.59377,25.7507,8,102,True,1
2020-09-28,64.64539,24.42557,10,102,True,1
2020-09-30,60.28686,22.28714,19,102,True,N
2020-10-03,64.64615,24.43148,26,102,True,1
2020-11-06,61.03004,28.17256,5,102,True,N
2020-11-06,64.64577,24.42665,15,102,True,1
2020-11-23,60.2874,22.29127,11,102,True,N
2020-11-23,60.28742,22.29194,17,102,True,1
2020-11-24,60.30044,25.52757,8,102,True,1
2021-01-04,64.64217,24.42995,12,102,True,N
2021-03-02,65.76637,24.18543,27,102,True,1
2021-04-02,65.76609,24.17867,20,102,True,1
2021-04-08,64.64417,24.42542,20,102,True,N
2021-04-11,64.64362,24.43125,9,102,True,N
2021-05-11,60.28552,22.28679,9,102,True,N
2021-05-16,60.28835,22.28707,8,102,True,1
2021-05-31,62.59553,25.74732,7,102,True,1
2021-06-03,63.25731,30.30666,93,102,False,1
2021-06-05,61.12957,28.44899,8,102,True,1
2021-06-05,60.28656,22.29447,26,102,True,1
2021-06-10,65.15388,27.55359,137,102,False,N
2021-06-10,60.98842,28.03458,69,102,False,N
2021-06-12,66.6199,28.4213,56,102,False,N
2021-07-01,64.64653,24.43063,22,102,False,N
2021-07-02,64.64572,24.43281,25,102,True,1
2021-07-14,64.64601,24.429,24,102,True,N
2021-07-21,64.64367,24.42417,31,102,False,1
2021-07-29,64.64442,24.42559,27,102,True,N
2021-08-21,60.31107,25.53255,82,102,False,1
2021-08-30,60.28574,22.29322,16,102,True,1
2021-08-30,64.64465,24.43262,83,102,False,1
2021-10-17,60.2856,22.28886,9,102,True,N
2021-11-07,65.76619,24.17572,25,102,True,1
2021-11-19,60.28736,22.28953,14,102,True,1
2022-01-17,61.02761,28.17571,6,102,True,N
2022-02-11,60.2857,22.28762,15,102,True,1
2022-04-26,64.64649,24.42551,45,102,False,N
2022-05-02,60.2857,22.2914,9,102,True,1
2022-05-06,64.64381,24.42392,11,102,True,N
2022-05-05,64.64643,24.42953,22,102,True,1
2022-05-23,61.31803,22.10853,6,102,True,N
2022-05-24,60.63914,23.99084,27,102,False,1
2022-06-08,64.64663,24.431,16,102,True,1
2022-06-16,60.28837,22.29306,15,102,True,N
2022-06-19,65.76453,24.17752,33,102,True,N
2022-06-23,60.28857,22.28799,7,102,True,1
2022-06-28,64.64423,24.42918,24,102,False,1
2022-07-04,63.14981,30.2901,642,102,False,N
2022-07-20,64.64439,24.429,38,101,False,N
2022-07-24,60.29751,25.48482,4,102,True,N
2022-08-01,60.29002,22.28934,15,102,True,N
2022-08-12,64.64391,24.42895,46,102,False,1
2022-08-14,60.2531,25.16414,7,102,False,1
2022-08-21,62.59607,25.74749,5,102,False,1
2022-08-21,64.64598,24.42785,13,102,False,1
2022-08-26,65.76637,24.18779,34,102,False,N
2022-09-08,62.59427,25.74673,5,102,False,N
2022-09-11,64.65989,24.43181,31,102,False,1
2022-09-11,64.64796,24.4283,28,102,False,N
2022-09-28,60.28703,22.29102,10,102,False,N
2022-10-30,65.7719,24.18092,13,102,False,1
2022-10-08,60.28948,22.28745,16,102,False,N
2022-10-23,65.76565,24.18876,69,102,False,N
2022-11-04,64.64572,24.43121,38,102,False,1
2023-01-27,60.28925,22.29231,9,102,False,1
2023-04-27,65.76654,24.18331,48,102,False,1
2023-04-18,64.65688,24.43307,25,102,False,1
2023-05-15,65.76695,24.18079,26,102,False,1
2023-05-25,61.45657,22.46795,221,102,False,N
2023-05-29,65.76599,24.18741,44,102,False,N
2023-05-29,65.76651,24.18631,89,102,False,N
2023-06-14,65.82734,29.90993,80,102,False,1
2023-06-09,60.28526,22.28683,14,102,False,N
2023-06-19,64.64581,24.42542,16,102,False,1
2023-08-10,60.28539,22.28823,10,102,False,N
2023-08-23,64.65672,24.43212,7,102,False,1
2023-09-28,60.28728,22.29433,14,102,False,N
2023-10-01,60.28563,22.2874,15,102,False,N
2023-10-02,60.28766,22.28777,9,102,False,1
2023-10-09,60.28732,22.29263,10,102,False,1
2023-10-09,60.29564,25.5266,15,102,False,1
2023-10-22,65.76456,24.1798,30,102,False,1
2023-10-30,64.64658,24.4253,28,102,False,N
2024-01-10,60.31498,25.53114,32,102,False,N
2024-01-11,60.28756,22.29103,14,102,False,1
2024-04-02,64.64566,24.42856,38,102,False,N
2024-05-15,64.64459,24.43448,43,102,False,1
2024-05-21,60.69889,24.28961,82,102,False,1
2024-05-28,62.87264,31.0729,159,102,False,1
2024-05-27,61.39064,22.55288,3,102,False,1
2024-05-27,64.3836,29.13439,20,102,False,1
2024-06-01,63.05885,27.03944,31,102,False,1
2024-06-06,63.53425,29.80783,372,103,False,1
2024-06-26,60.9071,26.66375,5,102,False,N
2024-07-22,60.7435,26.86667,13,102,False,1
2024-07-22,60.74474,26.86237,8,102,False,N
2024-07-27,60.98441,25.66778,42,102,False,N
2024-08-13,62.59544,25.75122,3,102,False,2
2024-08-14,64.64455,24.42563,13,102,False,1
2024-08-14,64.65756,24.43425,26,102,False,1
2024-08-16,60.28682,22.29243,8,102,False,2
2024-09-07,62.59507,25.7427,13,102,False,1
2024-09-08,62.59578,25.74764,6,102,False,1
2024-09-19,64.64598,24.42923,12,102,False,1
2024-09-19,64.64594,24.42688,19,102,False,2
2024-09-29,64.64554,24.43492,15,102,False,2
2024-10-12,60.30678,25.53187,77,102,False,2
2024-11-14,64.64797,24.4303,24,102,False,1
2024-11-23,65.76742,24.18102,96,102,False,N
2025-02-19,65.76713,24.17609,58,102,False,1
2025-02-12,64.64317,24.42429,89,102,False,N
2025-03-26,62.59453,25.74615,5,102,False,1
2025-05-10,65.76591,24.18863,46,101,False,2
2025-05-12,60.81784,21.59929,83,101,False,1
2025-05-21,64.64667,24.42568,105,102,False,2
2025-06-15,66.63981,27.84762,362,102,False,N
2025-07-10,64.64452,24.42499,41,102,False,N
2025-07-15,63.04883,26.73768,82,102,False,N
2025-07-16,65.02521,29.59377,42,102,False,N
2025-07-17,64.05801,29.76304,162,103,False,1
2025-07-18,64.64499,24.42955,46,101,False,2
2025-07-21,64.64465,24.42603,22,102,False,N
2025-07-23,66.60802,26.48067,55,102,False,1
2025-07-24,60.83556,21.5963,61,102,False,N
2025-08-08,62.59553,25.74844,9,102,False,1
2025-08-12,65.76643,24.18509,46,102,False,1
2025-08-12,64.64639,24.42487,68,102,False,N
2025-09-11,65.77174,24.18924,34,102,False,N
2025-09-13,64.65559,24.42757,7,102,False,N
2025-09-25,64.64388,24.4294,11,102,False,2
2025-09-26,61.49461,23.62103,5,102,False,N
2025-11-15,65.76617,24.18767,20,102,False,1
2025-12-12,64.64598,24.4362,12,102,False,1
2025-12-18,60.29364,25.52109,88,102,False,N
2025-12-26,64.64821,24.43993,18,102,False,1
2026-03-07,65.76526,24.18834,34,102,False,N
2026-03-17,64.64429,24.42584,46,102,False,N
2026-03-23,64.64563,24.42934,42,102,False,1
2026-03-24,64.64391,24.42955,28,102,False,N
2026-04-08,65.76608,24.17971,28,102,False,1
2026-04-11,64.64465,24.42567,31,102,False,2
2026-04-11,65.76601,24.18004,53,102,False,1
2026-04-11,63.06269,27.45398,52,102,False,2
2026-04-24,64.6569,24.43244,4,102,False,N
2015-03-12,65.76526,24.18784,41,102,False,N
2015-04-18,64.64406,24.42417,16,102,False,N
2015-04-28,64.64603,24.42782,30,102,False,N
2015-05-10,60.86983,26.0858,18,102,False,N
2015-06-03,60.2863,22.29259,13,102,False,N
2015-06-10,65.76682,24.17739,29,102,False,N
2015-06-18,64.64393,24.42488,27,102,False,N
2015-07-24,61.76509,27.58296,11,102,False,N
2015-08-17,60.28773,22.29041,22,102,False,N
2015-09-11,60.28511,22.29251,13,102,False,N
2015-11-18,60.70331,26.27444,19,102,False,N
2015-12-04,60.28488,22.29128,14,102,False,N
2016-01-07,60.31367,25.52767,55,102,False,N
2016-03-15,64.64487,24.43086,30,102,False,N
2016-05-05,60.73241,26.60649,239,102,False,N
2016-05-05,60.28794,22.28857,8,102,False,N
2016-05-06,60.63306,26.54643,24,102,False,N
2016-05-07,64.64661,24.42809,16,102,False,N
2016-05-12,60.29975,25.52115,38,102,False,N
2016-05-17,65.77077,24.1841,26,102,False,N
2016-06-10,64.64215,24.43019,11,102,False,N
2016-06-23,60.28475,22.29024,11,102,False,N
2016-07-19,64.64438,24.42885,63,102,False,N
2016-09-06,64.64809,24.42724,11,102,False,N
2016-09-18,60.28677,22.29243,17,102,False,N
2017-01-21,60.28572,22.28637,13,102,False,N
2017-01-31,61.35004,26.33661,12,102,False,N
2017-04-20,64.65547,24.43014,13,102,False,N
2017-04-25,64.64462,24.42877,81,102,False,N
2017-05-06,60.2856,22.28897,18,102,False,N
2017-05-21,60.28659,22.29272,11,102,False,N
